num,code,url,status_code,launch_date,year,month,launch_vehicle,launch_site,
449,2022-138W,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138W,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
450,2022-138X,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138X,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
451,2022-138Y,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138Y,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
452,2022-138Z,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-138Z,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
453,2022138AA,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AA,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
454,2022138AB,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AB,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
455,2022138AC,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AC,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
456,2022138AD,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AD,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
457,2022138AE,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AE,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
458,2022138AF,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AF,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
459,2022138AG,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AG,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
460,2022138AH,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AH,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
461,2022-166A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166A,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
462,2022-166B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166B,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
463,2022138AJ,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AJ,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
464,2023-029A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-029A,200,2023-03-09,2023,3,Falcon 9 Full Thrust,Cape Canaveral, United States
465,2022138AK,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AK,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
466,2023-004A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-004A,200,2023-01-10,2023,1,Falcon 9 Full Thrust,Cape Canaveral, United States
467,2023-004B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-004B,200,2023-01-10,2023,1,Falcon 9 Full Thrust,Cape Canaveral, United States
468,2023-029B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-029B,200,2023-03-09,2023,3,Falcon 9 Full Thrust,Cape Canaveral, United States
469,2022138AL,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AL,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
470,2022138AM,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022138AM,200,2022-10-22,2022,10,LVM 3,Sriharikota, India<br/></p><h
471,2023-043A,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043A,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
472,2023-043B,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043B,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
473,2022-166C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166C,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
474,2022-166D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166D,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
475,2023-004C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-004C,200,2023-01-10,2023,1,Falcon 9 Full Thrust,Cape Canaveral, United States
476,2022-166E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166E,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
477,2023-004D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-004D,200,2023-01-10,2023,1,Falcon 9 Full Thrust,Cape Canaveral, United States
478,2023-004E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-004E,200,2023-01-10,2023,1,Falcon 9 Full Thrust,Cape Canaveral, United States
479,2022-166F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2022-166F,200,2022-12-08,2022,12,Falcon 9 Full Thrust,Cape Canaveral, United States
480,2023-043C,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043C,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
481,2023-043D,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043D,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
482,2023-043E,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043E,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
483,2023-043F,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043F,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
484,2023-043G,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043G,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
485,2023-043H,https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2023-043H,200,2023-03-26,2023,3,Soyuz ST-B/Fregat M,Sriharikota, Indian
