num;code;url;status_code;launch_date;launch_vehicle;launch_site;
148;2020001BK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020001BK;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
149;2020001AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020001AE;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
150;2020-001C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001C;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
151;2020-001D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001D;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
152;2020-001E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001E;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
153;STRLK1100;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1100;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
154;2020-001F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001F;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
155;2020-001G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001G;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
156;2020-001H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001H;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
157;2020-001J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001J;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
158;2020-001K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001K;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
159;STRLK1107;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1107;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
160;STRLK1108;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1108;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
161;STRLK1109;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1109;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
162;STRLK1110;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1110;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
163;2020-001L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001L;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
164;2020-001M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001M;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
165;2020-001N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001N;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
166;2020-001P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001P;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
167;STRLK1115;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1115;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
168;STRLK1116;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1116;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
169;STRLK1117;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1117;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
170;STRLK1118;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1118;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
171;2020-001Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001Q;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
172;2020-001R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001R;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
173;STRLK1122;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1122;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
174;2020-001S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001S;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
175;STRLK1124;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1124;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
176;STRLK1125;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1125;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
177;STRLK1126;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1126;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
178;2020-001T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001T;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
179;2020-001U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001U;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
180;2020-001V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-001V;200;2020-01-07;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
181;2020-006B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006B;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
182;STRLK1127;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1127;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
183;2020-006C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006C;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
184;2020-006D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006D;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
185;2020-006A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006A;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
186;2020-006W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006W;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
187;2020-006E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006E;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
188;2020-006F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006F;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
189;STRLK1136;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1136;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
190;STRLK1137;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1137;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
191;2020-006X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006X;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
192;2020-006G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006G;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
193;2020-006H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006H;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
194;STRLK1142;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1142;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
195;2020-006Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006Y;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
196;STRLK1146;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1146;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
197;STRLK1147;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1147;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
198;2020-006J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006J;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
199;STRLK1149;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1149;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
200;2020-006Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006Z;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
201;STRLK1151;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1151;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
202;STRLK1152;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1152;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
203;STRLK1153;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1153;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
204;2020-006K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006K;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
205;2020-006L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006L;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
206;2020-006M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006M;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
207;2020-006N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006N;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
208;2020-006P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006P;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
209;STRLK1160;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1160;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
210;STRLK1161;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1161;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
211;2020-006Q;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006Q;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
212;STRLK1163;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1163;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
213;STRLK1164;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1164;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
214;2020-006R;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006R;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
215;2020-006S;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006S;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
216;STRLK1167;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1167;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
217;STRLK1168;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1168;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
218;2020-006T;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006T;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
219;STRLK1170;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1170;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
220;2020-006U;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006U;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
221;STRLK1172;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1172;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
222;STRLK1173;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1173;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
223;STRLK1174;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1174;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
224;STRLK1175;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1175;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
225;STRLK1176;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1176;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
226;STRLK1177;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1177;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
227;2020-006V;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-006V;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
228;STRLK1179;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1179;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
229;STRLK1180;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1180;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
230;STRLK1181;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1181;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
231;STRLK1182;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1182;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
232;STRLK1183;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1183;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
233;STRLK1184;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1184;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
234;STRLK1185;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1185;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
235;STRLK1186;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1186;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
236;STRLK1190;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1190;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
237;STRLK1193;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1193;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
238;STRLK1194;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1194;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
239;STRLK1195;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1195;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
240;STRLK1196;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=STRLK1196;200;2020-01-29;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
241;2020012AS;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AS;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
242;2020-012A;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012A;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
243;2020-012B;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012B;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
244;2020-012W;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012W;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
245;2020012AT;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AT;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
246;2020012AU;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AU;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
247;2020012AV;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AV;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
248;2020012AW;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AW;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
249;2020-012C;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012C;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
250;2020-012X;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012X;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
251;2020-012Y;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012Y;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
252;2020-012Z;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012Z;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
253;2020-012D;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012D;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
254;2020-012E;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012E;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
255;2020-012F;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012F;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
256;2020012AA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AA;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
257;2020012AB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AB;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
258;2020-012G;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012G;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
259;2020012AC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AC;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
260;2020012AD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AD;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
261;2020012AE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AE;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
262;2020012AF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AF;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
263;2020012AG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AG;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
264;2020012AX;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AX;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
265;2020012AY;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AY;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
266;2020012AZ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AZ;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
267;2020-012H;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012H;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
268;2020012BA;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BA;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
269;2020012AH;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AH;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
270;2020012AJ;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AJ;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
271;2020012AK;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AK;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
272;2020012BB;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BB;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
273;2020012BC;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BC;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
274;2020-012J;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012J;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
275;2020-012K;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012K;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
276;2020012BD;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BD;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
277;2020012BE;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BE;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
278;2020-012L;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012L;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
279;2020012BF;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BF;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
280;2020-012M;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012M;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
281;2020012AL;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AL;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
282;2020012AM;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AM;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
283;2020012AN;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012AN;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
284;2020-012N;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012N;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
285;2020012BG;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020012BG;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
286;2020-012P;https://nssdc.gsfc.nasa.gov/nmc/spacecraft/display.action?id=2020-012P;200;2020-02-17;Falcon 9 Full Thrust;Cape Canaveral, United States<br/><;
